requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId
unifyplan.vercel.app/api/planning-room/865f2c20-5181-47e6-9018-80eae9f6b933/cards,POST,nxtPgroupId=865f2c20-5181-47e6-9018-80eae9f6b933,200,kmfj6-1747795147731-6f2ca295680c,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",info,MISS,edge-function,/api/planning-room/[groupId]/cards,unifyplan.vercel.app,unifyplan-j37z5op4v-daniels-projects-ba815d61.vercel.app,dpl_6mzwqXdYndiNGyGU9PsD7ux43Ani,-1,,-1,-1,,prj_hSXruM6f9V5oXLSLP6A0f1tqANC3,,
unifyplan.vercel.app/api/planning-room/865f2c20-5181-47e6-9018-80eae9f6b933/cards,GET,nxtPgroupId=865f2c20-5181-47e6-9018-80eae9f6b933,-1,p6dxw-1747795147040-495c52e6d8b9,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",info,,edge-function,/api/planning-room/[groupId]/cards,unifyplan.vercel.app,unifyplan-j37z5op4v-daniels-projects-ba815d61.vercel.app,dpl_6mzwqXdYndiNGyGU9PsD7ux43Ani,-1,,-1,-1,[API] Fetching cards for planning room 865f2c20-5181-47e6-9018-80eae9f6b933,prj_hSXruM6f9V5oXLSLP6A0f1tqANC3,,
unifyplan.vercel.app/api/planning-room/865f2c20-5181-47e6-9018-80eae9f6b933/cards,GET,nxtPgroupId=865f2c20-5181-47e6-9018-80eae9f6b933,200,p6dxw-1747795147040-495c52e6d8b9,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",info,MISS,edge-function,/api/planning-room/[groupId]/cards,unifyplan.vercel.app,unifyplan-j37z5op4v-daniels-projects-ba815d61.vercel.app,dpl_6mzwqXdYndiNGyGU9PsD7ux43Ani,-1,,-1,-1,,prj_hSXruM6f9V5oXLSLP6A0f1tqANC3,,
unifyplan.vercel.app/api/rooms,POST,,-1,84gbq-1747795146817-162e91997afa,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",info,,edge-function,/api/rooms,unifyplan.vercel.app,unifyplan-j37z5op4v-daniels-projects-ba815d61.vercel.app,dpl_6mzwqXdYndiNGyGU9PsD7ux43Ani,-1,,-1,-1,[API] Created room 865f2c20-5181-47e6-9018-80eae9f6b933,prj_hSXruM6f9V5oXLSLP6A0f1tqANC3,,
unifyplan.vercel.app/api/planning-room/865f2c20-5181-47e6-9018-80eae9f6b933/cards,GET,nxtPgroupId=865f2c20-5181-47e6-9018-80eae9f6b933,-1,9vctx-1747795146719-6dd1da5007e4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",info,,edge-function,/api/planning-room/[groupId]/cards,unifyplan.vercel.app,unifyplan-j37z5op4v-daniels-projects-ba815d61.vercel.app,dpl_6mzwqXdYndiNGyGU9PsD7ux43Ani,-1,,-1,-1,[API] Fetching cards for planning room 865f2c20-5181-47e6-9018-80eae9f6b933,prj_hSXruM6f9V5oXLSLP6A0f1tqANC3,,
unifyplan.vercel.app/api/rooms,POST,,201,84gbq-1747795146817-162e91997afa,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",info,MISS,edge-function,/api/rooms,unifyplan.vercel.app,unifyplan-j37z5op4v-daniels-projects-ba815d61.vercel.app,dpl_6mzwqXdYndiNGyGU9PsD7ux43Ani,-1,,-1,-1,,prj_hSXruM6f9V5oXLSLP6A0f1tqANC3,,
unifyplan.vercel.app/api/planning-room/865f2c20-5181-47e6-9018-80eae9f6b933/cards,GET,nxtPgroupId=865f2c20-5181-47e6-9018-80eae9f6b933,200,9vctx-1747795146719-6dd1da5007e4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",info,MISS,edge-function,/api/planning-room/[groupId]/cards,unifyplan.vercel.app,unifyplan-j37z5op4v-daniels-projects-ba815d61.vercel.app,dpl_6mzwqXdYndiNGyGU9PsD7ux43Ani,-1,,-1,-1,,prj_hSXruM6f9V5oXLSLP6A0f1tqANC3,,
unifyplan.vercel.app/api/planning-room/865f2c20-5181-47e6-9018-80eae9f6b933/linked-groups,GET,groups=%5B%7B%22id%22%3A%22865f2c20-5181-47e6-9018-80eae9f6b933%22%2C%22name%22%3A%22To%20Be%20Scheduled%22%2C%22cards%22%3A%5B%7B%22id%22%3A%220bfd1a14-5361-4d6f-b527-04dfb6aee2dd%22%2C%22type%22%3A%22where%22%2C%22content%22%3A%22Ottawa%22%2C%22lat%22%3A,-1,pc4g2-1747795146774-75d226148cba,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",info,,edge-function,/api/planning-room/[groupId]/linked-groups,unifyplan.vercel.app,unifyplan-j37z5op4v-daniels-projects-ba815d61.vercel.app,dpl_6mzwqXdYndiNGyGU9PsD7ux43Ani,-1,,-1,-1,[API] Fetching linked groups for 865f2c20-5181-47e6-9018-80eae9f6b933,prj_hSXruM6f9V5oXLSLP6A0f1tqANC3,,
unifyplan.vercel.app/api/planning-room/865f2c20-5181-47e6-9018-80eae9f6b933/linked-groups,GET,groups=%5B%7B%22id%22%3A%22865f2c20-5181-47e6-9018-80eae9f6b933%22%2C%22name%22%3A%22To%20Be%20Scheduled%22%2C%22cards%22%3A%5B%7B%22id%22%3A%220bfd1a14-5361-4d6f-b527-04dfb6aee2dd%22%2C%22type%22%3A%22where%22%2C%22content%22%3A%22Ottawa%22%2C%22lat%22%3A,200,pc4g2-1747795146774-75d226148cba,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",info,MISS,edge-function,/api/planning-room/[groupId]/linked-groups,unifyplan.vercel.app,unifyplan-j37z5op4v-daniels-projects-ba815d61.vercel.app,dpl_6mzwqXdYndiNGyGU9PsD7ux43Ani,-1,,-1,-1,,prj_hSXruM6f9V5oXLSLP6A0f1tqANC3,,
unifyplan.vercel.app/api/me,GET,,-1,skmzm-1747795146759-c55371f0a61d,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",info,,edge-function,/api/me,unifyplan.vercel.app,unifyplan-j37z5op4v-daniels-projects-ba815d61.vercel.app,dpl_6mzwqXdYndiNGyGU9PsD7ux43Ani,-1,,-1,-1,"[API] /api/me - User authenticated: {
  sub: '101452305332594244500',
  email: 'dan.dc.chu@gmail.com',
  name: 'daniel chu'
}",prj_hSXruM6f9V5oXLSLP6A0f1tqANC3,,
unifyplan.vercel.app/api/me,GET,,-1,skmzm-1747795146759-c55371f0a61d,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",info,,edge-function,/api/me,unifyplan.vercel.app,unifyplan-j37z5op4v-daniels-projects-ba815d61.vercel.app,dpl_6mzwqXdYndiNGyGU9PsD7ux43Ani,-1,,-1,-1,"[API] /api/me - Raw cookie header: g_state={""i_l"":0}; token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxMDE0NTIzMDUzMzI1OTQyNDQ1MDAiLCJlbWFpbCI6ImRhbi5kYy5jaHVAZ21haWwuY29tIiwibmFtZSI6ImRhbmllbCBjaHUiLCJwaWN0dXJlIjoiaHR0cHM6Ly9saDMuZ29vZ2xldXNlcmNvbnRlbnQuY29tL2EvQUNnOG9jTHhaY0tCdWpyU2cwQ2h3OEkyNXpNNWZOT3NOYndZU09CcjNlRmtxUDcwOEZycXh3PXM5Ni1jIiwiaWF0IjoxNzQ3Nzg5NjQyLCJpc3MiOiJvcGVuaG91c2UzIiwiYXVkIjoib3BlbmhvdXNlMy11c2VycyIsImV4cCI6MTc0ODM5NDQ0Mn0.i2PlmlssqrTyDPCWoCkh6IPt5M8uU0-X2SaitsU0xa8; auth_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxMDE0NTIzMDUzMzI1OTQyNDQ1MDAiLCJlbWFpbCI6ImRhbi5kYy5jaHVAZ21haWwuY29tIiwibmFtZSI6ImRhbmllbCBjaHUiLCJwaWN0dXJlIjoiaHR0cHM6Ly9saDMuZ29vZ2xldXNlcmNvbnRlbnQuY29tL2EvQUNnOG9jTHhaY0tCdWpyU2cwQ2h3OEkyNXpNNWZOT3NOYndZU09CcjNlRmtxUDcwOEZycXh3PXM5Ni1jIiwiaWF0IjoxNzQ3Nzg5NjQyLCJpc3MiOiJvcGVuaG91c2UzIiwiYXVkIjoib3BlbmhvdXNlMy11c2VycyIsImV4cCI6MTc0ODM5NDQ0Mn0.i2PlmlssqrTyDPCWoCkh6IPt5M8uU0-X2SaitsU0xa8",prj_hSXruM6f9V5oXLSLP6A0f1tqANC3,,
unifyplan.vercel.app/api/me,GET,,-1,skmzm-1747795146759-c55371f0a61d,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",info,,edge-function,/api/me,unifyplan.vercel.app,unifyplan-j37z5op4v-daniels-projects-ba815d61.vercel.app,dpl_6mzwqXdYndiNGyGU9PsD7ux43Ani,-1,,-1,-1,[API] /api/me - Found alternate auth_token cookie,prj_hSXruM6f9V5oXLSLP6A0f1tqANC3,,
unifyplan.vercel.app/api/me,GET,,-1,skmzm-1747795146759-c55371f0a61d,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",info,,edge-function,/api/me,unifyplan.vercel.app,unifyplan-j37z5op4v-daniels-projects-ba815d61.vercel.app,dpl_6mzwqXdYndiNGyGU9PsD7ux43Ani,-1,,-1,-1,[API] /api/me - Cookie token: Present,prj_hSXruM6f9V5oXLSLP6A0f1tqANC3,,
unifyplan.vercel.app/api/me,GET,,-1,skmzm-1747795146759-c55371f0a61d,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",info,,edge-function,/api/me,unifyplan.vercel.app,unifyplan-j37z5op4v-daniels-projects-ba815d61.vercel.app,dpl_6mzwqXdYndiNGyGU9PsD7ux43Ani,-1,,-1,-1,"[API] /api/me - All cookies: [{""name"":""g_state"",""value"":""{\""i_l\"":0}""},{""name"":""token"",""value"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxMDE0NTIzMDUzMzI1OTQyNDQ1MDAiLCJlbWFpbCI6ImRhbi5kYy5jaHVAZ21haWwuY29tIiwibmFtZSI6ImRhbmllbCBjaHUiLCJwaWN0dXJlIjoiaHR0cHM6Ly9saDMuZ29vZ2xldXNlcmNvbnRlbnQuY29tL2EvQUNnOG9jTHhaY0tCdWpyU2cwQ2h3OEkyNXpNNWZOT3NOYndZU09CcjNlRmtxUDcwOEZycXh3PXM5Ni1jIiwiaWF0IjoxNzQ3Nzg5NjQyLCJpc3MiOiJvcGVuaG91c2UzIiwiYXVkIjoib3BlbmhvdXNlMy11c2VycyIsImV4cCI6MTc0ODM5NDQ0Mn0.i2PlmlssqrTyDPCWoCkh6IPt5M8uU0-X2SaitsU0xa8""},{""name"":""auth_token"",""value"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxMDE0NTIzMDUzMzI1OTQyNDQ1MDAiLCJlbWFpbCI6ImRhbi5kYy5jaHVAZ21haWwuY29tIiwibmFtZSI6ImRhbmllbCBjaHUiLCJwaWN0dXJlIjoiaHR0cHM6Ly9saDMuZ29vZ2xldXNlcmNvbnRlbnQuY29tL2EvQUNnOG9jTHhaY0tCdWpyU2cwQ2h3OEkyNXpNNWZOT3NOYndZU09CcjNlRmtxUDcwOEZycXh3PXM5Ni1jIiwiaWF0IjoxNzQ3Nzg5NjQyLCJpc3MiOiJvcGVuaG91c2UzIiwiYXVkIjoib3BlbmhvdXNlMy11c2VycyIsImV4cCI6MTc0ODM5NDQ0Mn0.i2PlmlssqrTyDPCWoCkh6IPt5M8uU0-X2SaitsU0xa8""}]",prj_hSXruM6f9V5oXLSLP6A0f1tqANC3,,
unifyplan.vercel.app/api/me,GET,,200,skmzm-1747795146759-c55371f0a61d,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",info,MISS,edge-function,/api/me,unifyplan.vercel.app,unifyplan-j37z5op4v-daniels-projects-ba815d61.vercel.app,dpl_6mzwqXdYndiNGyGU9PsD7ux43Ani,-1,,-1,-1,,prj_hSXruM6f9V5oXLSLP6A0f1tqANC3,,
unifyplan.vercel.app/api/planning-room/865f2c20-5181-47e6-9018-80eae9f6b933/linked-groups,GET,groups=%5B%7B%22id%22%3A%22865f2c20-5181-47e6-9018-80eae9f6b933%22%2C%22name%22%3A%22To%20Be%20Scheduled%22%2C%22cards%22%3A%5B%7B%22id%22%3A%220bfd1a14-5361-4d6f-b527-04dfb6aee2dd%22%2C%22type%22%3A%22where%22%2C%22content%22%3A%22Ottawa%22%2C%22lat%22%3A,-1,wfrxj-1747795146719-ad4541a03a94,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",info,,edge-function,/api/planning-room/[groupId]/linked-groups,unifyplan.vercel.app,unifyplan-j37z5op4v-daniels-projects-ba815d61.vercel.app,dpl_6mzwqXdYndiNGyGU9PsD7ux43Ani,-1,,-1,-1,[API] Fetching linked groups for 865f2c20-5181-47e6-9018-80eae9f6b933,prj_hSXruM6f9V5oXLSLP6A0f1tqANC3,,
unifyplan.vercel.app/api/planning-room/865f2c20-5181-47e6-9018-80eae9f6b933/linked-groups,GET,groups=%5B%7B%22id%22%3A%22865f2c20-5181-47e6-9018-80eae9f6b933%22%2C%22name%22%3A%22To%20Be%20Scheduled%22%2C%22cards%22%3A%5B%7B%22id%22%3A%220bfd1a14-5361-4d6f-b527-04dfb6aee2dd%22%2C%22type%22%3A%22where%22%2C%22content%22%3A%22Ottawa%22%2C%22lat%22%3A,200,wfrxj-1747795146719-ad4541a03a94,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",info,MISS,edge-function,/api/planning-room/[groupId]/linked-groups,unifyplan.vercel.app,unifyplan-j37z5op4v-daniels-projects-ba815d61.vercel.app,dpl_6mzwqXdYndiNGyGU9PsD7ux43Ani,-1,,-1,-1,,prj_hSXruM6f9V5oXLSLP6A0f1tqANC3,,
unifyplan.vercel.app/api/me,GET,,-1,8j7q8-1747795146713-5da1db0ddafa,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",info,,edge-function,/api/me,unifyplan.vercel.app,unifyplan-j37z5op4v-daniels-projects-ba815d61.vercel.app,dpl_6mzwqXdYndiNGyGU9PsD7ux43Ani,-1,,-1,-1,"[API] /api/me - User authenticated: {
  sub: '101452305332594244500',
  email: 'dan.dc.chu@gmail.com',
  name: 'daniel chu'
}",prj_hSXruM6f9V5oXLSLP6A0f1tqANC3,,
unifyplan.vercel.app/api/me,GET,,-1,8j7q8-1747795146713-5da1db0ddafa,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",info,,edge-function,/api/me,unifyplan.vercel.app,unifyplan-j37z5op4v-daniels-projects-ba815d61.vercel.app,dpl_6mzwqXdYndiNGyGU9PsD7ux43Ani,-1,,-1,-1,"[API] /api/me - Raw cookie header: g_state={""i_l"":0}; token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxMDE0NTIzMDUzMzI1OTQyNDQ1MDAiLCJlbWFpbCI6ImRhbi5kYy5jaHVAZ21haWwuY29tIiwibmFtZSI6ImRhbmllbCBjaHUiLCJwaWN0dXJlIjoiaHR0cHM6Ly9saDMuZ29vZ2xldXNlcmNvbnRlbnQuY29tL2EvQUNnOG9jTHhaY0tCdWpyU2cwQ2h3OEkyNXpNNWZOT3NOYndZU09CcjNlRmtxUDcwOEZycXh3PXM5Ni1jIiwiaWF0IjoxNzQ3Nzg5NjQyLCJpc3MiOiJvcGVuaG91c2UzIiwiYXVkIjoib3BlbmhvdXNlMy11c2VycyIsImV4cCI6MTc0ODM5NDQ0Mn0.i2PlmlssqrTyDPCWoCkh6IPt5M8uU0-X2SaitsU0xa8; auth_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxMDE0NTIzMDUzMzI1OTQyNDQ1MDAiLCJlbWFpbCI6ImRhbi5kYy5jaHVAZ21haWwuY29tIiwibmFtZSI6ImRhbmllbCBjaHUiLCJwaWN0dXJlIjoiaHR0cHM6Ly9saDMuZ29vZ2xldXNlcmNvbnRlbnQuY29tL2EvQUNnOG9jTHhaY0tCdWpyU2cwQ2h3OEkyNXpNNWZOT3NOYndZU09CcjNlRmtxUDcwOEZycXh3PXM5Ni1jIiwiaWF0IjoxNzQ3Nzg5NjQyLCJpc3MiOiJvcGVuaG91c2UzIiwiYXVkIjoib3BlbmhvdXNlMy11c2VycyIsImV4cCI6MTc0ODM5NDQ0Mn0.i2PlmlssqrTyDPCWoCkh6IPt5M8uU0-X2SaitsU0xa8",prj_hSXruM6f9V5oXLSLP6A0f1tqANC3,,
unifyplan.vercel.app/api/me,GET,,-1,8j7q8-1747795146713-5da1db0ddafa,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",info,,edge-function,/api/me,unifyplan.vercel.app,unifyplan-j37z5op4v-daniels-projects-ba815d61.vercel.app,dpl_6mzwqXdYndiNGyGU9PsD7ux43Ani,-1,,-1,-1,[API] /api/me - Found alternate auth_token cookie,prj_hSXruM6f9V5oXLSLP6A0f1tqANC3,,
unifyplan.vercel.app/api/me,GET,,-1,8j7q8-1747795146713-5da1db0ddafa,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",info,,edge-function,/api/me,unifyplan.vercel.app,unifyplan-j37z5op4v-daniels-projects-ba815d61.vercel.app,dpl_6mzwqXdYndiNGyGU9PsD7ux43Ani,-1,,-1,-1,[API] /api/me - Cookie token: Present,prj_hSXruM6f9V5oXLSLP6A0f1tqANC3,,
unifyplan.vercel.app/api/me,GET,,-1,8j7q8-1747795146713-5da1db0ddafa,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",info,,edge-function,/api/me,unifyplan.vercel.app,unifyplan-j37z5op4v-daniels-projects-ba815d61.vercel.app,dpl_6mzwqXdYndiNGyGU9PsD7ux43Ani,-1,,-1,-1,"[API] /api/me - All cookies: [{""name"":""g_state"",""value"":""{\""i_l\"":0}""},{""name"":""token"",""value"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxMDE0NTIzMDUzMzI1OTQyNDQ1MDAiLCJlbWFpbCI6ImRhbi5kYy5jaHVAZ21haWwuY29tIiwibmFtZSI6ImRhbmllbCBjaHUiLCJwaWN0dXJlIjoiaHR0cHM6Ly9saDMuZ29vZ2xldXNlcmNvbnRlbnQuY29tL2EvQUNnOG9jTHhaY0tCdWpyU2cwQ2h3OEkyNXpNNWZOT3NOYndZU09CcjNlRmtxUDcwOEZycXh3PXM5Ni1jIiwiaWF0IjoxNzQ3Nzg5NjQyLCJpc3MiOiJvcGVuaG91c2UzIiwiYXVkIjoib3BlbmhvdXNlMy11c2VycyIsImV4cCI6MTc0ODM5NDQ0Mn0.i2PlmlssqrTyDPCWoCkh6IPt5M8uU0-X2SaitsU0xa8""},{""name"":""auth_token"",""value"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxMDE0NTIzMDUzMzI1OTQyNDQ1MDAiLCJlbWFpbCI6ImRhbi5kYy5jaHVAZ21haWwuY29tIiwibmFtZSI6ImRhbmllbCBjaHUiLCJwaWN0dXJlIjoiaHR0cHM6Ly9saDMuZ29vZ2xldXNlcmNvbnRlbnQuY29tL2EvQUNnOG9jTHhaY0tCdWpyU2cwQ2h3OEkyNXpNNWZOT3NOYndZU09CcjNlRmtxUDcwOEZycXh3PXM5Ni1jIiwiaWF0IjoxNzQ3Nzg5NjQyLCJpc3MiOiJvcGVuaG91c2UzIiwiYXVkIjoib3BlbmhvdXNlMy11c2VycyIsImV4cCI6MTc0ODM5NDQ0Mn0.i2PlmlssqrTyDPCWoCkh6IPt5M8uU0-X2SaitsU0xa8""}]",prj_hSXruM6f9V5oXLSLP6A0f1tqANC3,,
unifyplan.vercel.app/api/me,GET,,200,8j7q8-1747795146713-5da1db0ddafa,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",info,MISS,edge-function,/api/me,unifyplan.vercel.app,unifyplan-j37z5op4v-daniels-projects-ba815d61.vercel.app,dpl_6mzwqXdYndiNGyGU9PsD7ux43Ani,-1,,-1,-1,,prj_hSXruM6f9V5oXLSLP6A0f1tqANC3,,
unifyplan.vercel.app/plans,GET,,200,b42v6-1747795144857-bd1a2ffce7ac,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",info,PRERENDER,static,/plans,unifyplan.vercel.app,unifyplan-j37z5op4v-daniels-projects-ba815d61.vercel.app,dpl_6mzwqXdYndiNGyGU9PsD7ux43Ani,-1,,-1,-1,,prj_hSXruM6f9V5oXLSLP6A0f1tqANC3,,
unifyplan.vercel.app/api/me,GET,,-1,78w5h-1747795144855-33574c5b8540,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",info,,edge-function,/api/me,unifyplan.vercel.app,unifyplan-j37z5op4v-daniels-projects-ba815d61.vercel.app,dpl_6mzwqXdYndiNGyGU9PsD7ux43Ani,-1,,-1,-1,"[API] /api/me - User authenticated: {
  sub: '101452305332594244500',
  email: 'dan.dc.chu@gmail.com',
  name: 'daniel chu'
}",prj_hSXruM6f9V5oXLSLP6A0f1tqANC3,,
unifyplan.vercel.app/api/me,GET,,-1,78w5h-1747795144855-33574c5b8540,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",info,,edge-function,/api/me,unifyplan.vercel.app,unifyplan-j37z5op4v-daniels-projects-ba815d61.vercel.app,dpl_6mzwqXdYndiNGyGU9PsD7ux43Ani,-1,,-1,-1,"[API] /api/me - Raw cookie header: g_state={""i_l"":0}; token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxMDE0NTIzMDUzMzI1OTQyNDQ1MDAiLCJlbWFpbCI6ImRhbi5kYy5jaHVAZ21haWwuY29tIiwibmFtZSI6ImRhbmllbCBjaHUiLCJwaWN0dXJlIjoiaHR0cHM6Ly9saDMuZ29vZ2xldXNlcmNvbnRlbnQuY29tL2EvQUNnOG9jTHhaY0tCdWpyU2cwQ2h3OEkyNXpNNWZOT3NOYndZU09CcjNlRmtxUDcwOEZycXh3PXM5Ni1jIiwiaWF0IjoxNzQ3Nzg5NjQyLCJpc3MiOiJvcGVuaG91c2UzIiwiYXVkIjoib3BlbmhvdXNlMy11c2VycyIsImV4cCI6MTc0ODM5NDQ0Mn0.i2PlmlssqrTyDPCWoCkh6IPt5M8uU0-X2SaitsU0xa8; auth_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxMDE0NTIzMDUzMzI1OTQyNDQ1MDAiLCJlbWFpbCI6ImRhbi5kYy5jaHVAZ21haWwuY29tIiwibmFtZSI6ImRhbmllbCBjaHUiLCJwaWN0dXJlIjoiaHR0cHM6Ly9saDMuZ29vZ2xldXNlcmNvbnRlbnQuY29tL2EvQUNnOG9jTHhaY0tCdWpyU2cwQ2h3OEkyNXpNNWZOT3NOYndZU09CcjNlRmtxUDcwOEZycXh3PXM5Ni1jIiwiaWF0IjoxNzQ3Nzg5NjQyLCJpc3MiOiJvcGVuaG91c2UzIiwiYXVkIjoib3BlbmhvdXNlMy11c2VycyIsImV4cCI6MTc0ODM5NDQ0Mn0.i2PlmlssqrTyDPCWoCkh6IPt5M8uU0-X2SaitsU0xa8",prj_hSXruM6f9V5oXLSLP6A0f1tqANC3,,
unifyplan.vercel.app/api/me,GET,,-1,78w5h-1747795144855-33574c5b8540,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",info,,edge-function,/api/me,unifyplan.vercel.app,unifyplan-j37z5op4v-daniels-projects-ba815d61.vercel.app,dpl_6mzwqXdYndiNGyGU9PsD7ux43Ani,-1,,-1,-1,[API] /api/me - Found alternate auth_token cookie,prj_hSXruM6f9V5oXLSLP6A0f1tqANC3,,
unifyplan.vercel.app/api/me,GET,,-1,78w5h-1747795144855-33574c5b8540,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",info,,edge-function,/api/me,unifyplan.vercel.app,unifyplan-j37z5op4v-daniels-projects-ba815d61.vercel.app,dpl_6mzwqXdYndiNGyGU9PsD7ux43Ani,-1,,-1,-1,[API] /api/me - Cookie token: Present,prj_hSXruM6f9V5oXLSLP6A0f1tqANC3,,
